YEAR,SUBDIVISION,ANNUAL,Monsoon_Rainfall,Rolling_3yr_Annual,Rainfall_Anomaly_Z,Flood_Label,State_mapped,flood_event_count,avg_severity,avg_duration_days,avg_fatalities,dominant_cause,dominant_cause_encoded,Rainfall_x_Anomaly,Annual_x_Monsoon,Anomaly_Squared,Monsoon_to_Annual_Ratio,Event_x_Severity,Duration_x_Fatality
1967,WEST UTTAR PRADESH,1157.2,1048.5,862.2333333333336,1.740562370139435,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1824.9796450911977,1213324.2,3.0295573643454077,0.9060663592631666,,0.0
1968,WEST UTTAR PRADESH,693.3,635.4000000000001,868.8333333333335,-0.7056146804083454,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-448.3475679314627,440522.82,0.49789207720777146,0.9164863563178084,,0.0
1969,WEST UTTAR PRADESH,878.1,822.0999999999999,909.5333333333334,0.2688486068113785,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,221.02043965963423,721886.0099999999,0.0722795733844192,0.9362259317136323,,0.0
1970,WEST UTTAR PRADESH,863.8,739.7,811.7333333333335,0.1934437095860423,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,143.0903119807955,638952.86,0.03742046877840907,0.8563324744578321,,0.0
1971,WEST UTTAR PRADESH,1003.1,829.9000000000001,915.0,0.9279823238160616,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,770.1325305349496,832472.6900000001,0.8611511933150579,0.8273352524440709,,0.0
1972,WEST UTTAR PRADESH,585.1,528.3,817.3333333333335,-1.2761608258475987,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-674.1957642952864,309108.32999999996,1.6285864534280252,0.9029225619052714,,0.0
1973,WEST UTTAR PRADESH,805.9,722.5,798.0333333333334,-0.1118670281305267,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-80.82392782430554,582262.75,0.01251423198275605,0.896513203914714,,0.0
1974,WEST UTTAR PRADESH,668.9,601.5000000000001,686.6333333333336,-0.8342775819676593,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-501.8179655535472,402343.35000000003,0.6960190837738045,0.8992375407499249,,0.0
1975,WEST UTTAR PRADESH,989.5,935.3,821.4333333333335,0.8562685754059519,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,800.8679985771868,925479.35,0.7331958732277384,0.9452248514883794,,0.0
1976,WEST UTTAR PRADESH,653.2,619.9000000000001,770.5333333333334,-0.9170647768234472,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-568.4884551528551,404918.6800000001,0.8410078048902391,0.949020193676972,,0.0
1977,WEST UTTAR PRADESH,994.3,887.5000000000001,879.0000000000001,0.8815793101389315,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,782.4016377483018,882441.2500000001,0.7771820800650344,0.8925877411989568,,0.0
1978,WEST UTTAR PRADESH,1244.2,1127.8,963.9,2.1993194371746942,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,2480.39246124562,1403208.76,4.837005986734414,0.9064459017324714,,0.0
1979,WEST UTTAR PRADESH,558.0,393.8,932.1666666666669,-1.419061015694214,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-558.8262279803815,219740.4,2.0137341662630943,0.7057347543775134,,0.0
1980,WEST UTTAR PRADESH,984.7,917.8,928.9666666666668,0.8309578406729724,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,762.653106169654,903757.66,0.690490932975889,0.9320605165831165,,0.0
1981,WEST UTTAR PRADESH,739.6,650.0,760.7666666666669,-0.4614715516298104,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-299.95650855937674,480740.0,0.21295599296362477,0.878853422405984,,0.0
1982,WEST UTTAR PRADESH,969.1,769.3999999999999,897.8000000000002,0.7486979527907878,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,576.048204877232,745625.5399999999,0.5605486245131167,0.7939325065118923,,0.0
1983,WEST UTTAR PRADESH,1191.7,994.5,966.8000000000002,1.9224832760327275,1,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1911.9096180145475,1185145.6500000001,3.6959419466255286,0.834522104266828,,0.0
1984,WEST UTTAR PRADESH,781.3,719.6,980.7000000000002,-0.2415845436370484,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-173.84423760122004,562223.48,0.05836309172432094,0.9210290423521178,,0.0
1985,WEST UTTAR PRADESH,957.2,776.0,976.7333333333336,0.685948422931942,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,532.295976195187,742787.2000000001,0.4705252389228184,0.8106978603144812,,0.0
1986,WEST UTTAR PRADESH,715.2,584.4,817.9000000000002,-0.5901344531891244,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-344.87457444372427,417962.88,0.34825867284082684,0.8171140825347583,,0.0
1987,WEST UTTAR PRADESH,466.8,356.20000000000005,713.066666666667,-1.8999649756208308,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-676.76752431614,166274.16000000003,3.609866908585864,0.763067678597522,,0.0
1988,WEST UTTAR PRADESH,1035.6,955.9,739.2000000000002,1.099357090237279,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1050.875442557815,989930.0399999999,1.2085860118549765,0.9230397747871788,,0.0
1989,WEST UTTAR PRADESH,657.3,596.2,719.9000000000001,-0.8954451909056941,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-533.8644228179749,391882.26,0.8018220899161349,0.9070439539473004,,0.0
1990,WEST UTTAR PRADESH,958.0,826.4,883.6333333333336,0.6901668787207718,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,570.3539085748457,791691.2,0.4763303204831725,0.8626304711625212,,0.0
1991,WEST UTTAR PRADESH,748.7,684.3,788.0000000000001,-0.4134866170318693,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-282.9488920349081,512335.41,0.17097118246445975,0.9139842271405872,,0.0
1992,WEST UTTAR PRADESH,820.6,708.3000000000001,842.4333333333335,-0.0343529030107757,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-24.33216120253243,581230.9800000001,0.001180121945267762,0.8631489049092262,,0.0
1993,WEST UTTAR PRADESH,771.9,702.3,780.4000000000002,-0.2911513991558005,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-204.47562762711868,542105.37,0.08476913723038028,0.909832868119797,,0.0
1994,WEST UTTAR PRADESH,806.8,746.7,799.7666666666668,-0.1071212653680931,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-79.98744885035512,602437.56,0.011474965494061424,0.9255081689946931,,0.0
1995,WEST UTTAR PRADESH,826.8,771.8000000000001,801.8333333333335,-0.0016598706473438,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-1.2810881656199449,638124.24,2.7551705659135256e-06,0.9334784599240633,,0.0
1996,WEST UTTAR PRADESH,941.2,817.5,858.2666666666668,0.6015793071553426,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,491.79108359949254,769431.0,0.361897662797502,0.8685720264707605,,0.0
1997,WEST UTTAR PRADESH,445.2,374.2000000000001,737.7333333333335,-2.01386328191924,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-753.5876400941798,166593.84000000005,4.055645318262533,0.8405210952263908,,0.0
1998,WEST UTTAR PRADESH,867.2,772.7,751.2000000000002,0.2113721466885702,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,163.32725774625823,670085.4400000001,0.04467818439573444,0.8910285875112017,,0.0
1999,WEST UTTAR PRADESH,786.4,723.5,699.6000000000003,-0.2146918879832572,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-155.32958095588657,568960.4,0.046092606765815454,0.9200152477108947,,0.0
2000,WEST UTTAR PRADESH,771.4,712.2,808.3333333333335,-0.2937879340238192,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-209.23576661176403,549391.0800000001,0.08631135017798394,0.923256404935748,,0.0
2001,WEST UTTAR PRADESH,661.7,595.2,739.8333333333335,-0.8722436840671287,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-519.1594407567551,393843.8400000001,0.7608090443949971,0.8995012709762541,,0.0
2002,WEST UTTAR PRADESH,625.2,529.0,686.1,-1.0647107294324962,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-563.2319758697905,330730.80000000005,1.1336089373686782,0.8461292251098972,,0.0
2003,WEST UTTAR PRADESH,1047.5,960.5,778.1333333333336,1.162106620096125,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,1116.203408602328,1006123.75,1.3504917964712393,0.9169450986449156,,0.0
2004,WEST UTTAR PRADESH,642.3,518.0,771.6666666666669,-0.974541236946256,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-504.81236073816063,332711.39999999997,0.9497306225087387,0.8064767117160718,,0.0
2005,WEST UTTAR PRADESH,725.7,663.8,805.1666666666669,-0.534767220960731,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-354.9784812737332,481719.66,0.2859759806140633,0.9147030327311142,,0.0
2006,WEST UTTAR PRADESH,529.3,452.0,632.4333333333335,-1.5703981171184895,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-709.8199489375572,239243.59999999998,2.4661502462492972,0.8539580416784803,,0.0
2007,WEST UTTAR PRADESH,572.5,452.7,609.1666666666669,-1.3426015045216708,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-607.7957010969603,259170.75,1.802578799943854,0.7907423442665092,,0.0
2008,WEST UTTAR PRADESH,799.8,760.6,633.8666666666668,-0.1440327535203553,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-109.55131232758224,608327.88,0.020745434086655423,0.950987735046415,,0.0
2009,WEST UTTAR PRADESH,549.2,445.3,640.5000000000001,-1.4654640293713437,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-652.5711322790594,244558.76000000004,2.1475848213812943,0.8108157172102017,,0.0
2010,WEST UTTAR PRADESH,820.7,772.2,723.2333333333336,-0.0338255960371718,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-26.120125259904064,633744.54,0.0011441709472699325,0.9409040947861083,,0.0
2011,WEST UTTAR PRADESH,777.4,725.8000000000001,715.7666666666669,-0.2621495156075945,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-190.26811842799208,564236.92,0.06872236853329641,0.9336248915149874,,0.0
2012,WEST UTTAR PRADESH,389.6,366.0,662.5666666666668,-2.307045959242923,0,UTTAR PRADESH,0.0,,9.8,0.0,No Event,8,-844.3788210829098,142593.6,5.3224610580590985,0.9394250272221503,,0.0
2013,WEST UTTAR PRADESH,932.8,763.8000000000001,699.9333333333334,0.5572855213726274,0,UTTAR PRADESH,7.0,,0.7142857142857143,6.142857142857143,Heavy rains,6,425.65468122441285,712472.64,0.3105671523315612,0.8188250341035054,,4.387755102040817
2014,WEST UTTAR PRADESH,486.9,339.3,603.1,-1.793976273926478,0,UTTAR PRADESH,1.0,,13.0,82.0,"Flood (Ghagra, Rapti, Sarayu and Sharda)",3,-608.696149743254,165205.16999999998,3.2183508714111295,0.6968576566675364,,1066.0
2015,WEST UTTAR PRADESH,582.7,436.2,667.4666666666668,-1.2888161932140885,0,UTTAR PRADESH,4.0,,7.5,8.5,Heavy rains,6,-562.1816234799853,254173.74000000002,1.6610471798908546,0.7485841642597535,,63.75
1901,UTTARAKHAND,1562.5,1194.1,1562.5,0.3666438112568797,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,437.80937502184,1865781.2499999998,0.13442768433297045,0.7642239951089664,,0.0
1902,UTTARAKHAND,1324.2,1105.1,1443.35,-0.5359190076850524,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-592.2440953927513,1463373.42,0.28720918279813124,0.8345416037264641,,0.0
1903,UTTARAKHAND,1306.5,1026.6,1397.7333333333331,-0.6029578742199758,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-618.9965536742271,1341252.9,0.3635581980838722,0.785763484226839,,0.0
1904,UTTARAKHAND,1492.0,1221.0,1374.2333333333331,0.099624597092355,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,121.64163304976545,1821732.0,0.009925060345814068,0.8183646057750361,,0.0
1905,UTTARAKHAND,1302.1,890.4,1366.8666666666668,-0.6196229031891096,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-551.7122329995832,1159389.8399999999,0.3839325421565007,0.6838184418722184,,0.0
1906,UTTARAKHAND,1537.9,1232.6,1444.0,0.2734711492930884,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,337.08053861866074,1895615.54,0.07478646949568266,0.8014825359159727,,0.0
1907,UTTARAKHAND,1194.4,769.1000000000001,1344.8000000000002,-1.0275373622744892,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-790.2789853253098,918613.0400000003,1.055833030870015,0.6439216289021967,,0.0
1908,UTTARAKHAND,1256.2,1036.0,1329.5,-0.7934694553898421,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-822.0343557838764,1301423.2,0.6295937766366527,0.8247094346066755,,0.0
1909,UTTARAKHAND,1717.7,1430.9,1389.4333333333334,0.9544648330772236,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,1365.7437296501994,2457856.93,0.9110031175811324,0.8330325386677969,,0.0
1910,UTTARAKHAND,1963.9,1517.3000000000002,1645.9333333333334,1.8869489540319184,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2863.06764795263,2979825.4700000007,3.560576355122151,0.7725953420612285,,0.0
1911,UTTARAKHAND,1542.9,1001.7,1741.5,0.2924086822125583,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,292.90577697231964,1545522.9300000002,0.08550283743328489,0.6492319615708603,,0.0
1912,UTTARAKHAND,1394.5,1119.1,1633.7666666666669,-0.2696572948373067,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-301.7734786524299,1560584.95,0.07271505665897417,0.8025098544101121,,0.0
1913,UTTARAKHAND,1137.6,789.1000000000001,1358.3333333333333,-1.2426677362396672,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-980.5891106667216,897680.16,1.5442231026910191,0.6936532991064234,,0.0
1914,UTTARAKHAND,1940.9,1522.0,1491.0,1.7998363026023572,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2739.3508525607876,2954049.8000000003,3.239410716165324,0.7841722871648602,,0.0
1915,UTTARAKHAND,1601.3,1218.2,1559.9333333333334,0.5135990667119654,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,625.6663830685163,1950703.66,0.26378400132740193,0.7607568802800421,,0.0
1916,UTTARAKHAND,1678.8,1483.9,1740.3333333333333,0.8071308269637479,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,1197.7014341315057,2491171.3200000003,0.6514601718351836,0.8839051650946799,,0.0
1917,UTTARAKHAND,2102.9,1637.7,1794.3333333333333,2.41341236919318,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,3952.4454370276712,3443919.33,5.824559263774639,0.7787816787351671,,0.0
1918,UTTARAKHAND,1215.2,961.6,1665.6333333333332,-0.9487572253294948,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-912.3249478768422,1168536.32,0.9001402726149218,0.7913100659042951,,0.0
1919,UTTARAKHAND,1583.1,1189.4,1633.7333333333331,0.4446664468850951,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,528.8862719251322,1882939.1400000001,0.1977282489854151,0.7513107147286293,,0.0
1920,UTTARAKHAND,1328.4,1078.2,1375.5666666666666,-0.5200114800326976,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-560.6763777712546,1432280.8800000001,0.27041193936579666,0.81165311042116,,0.0
1921,UTTARAKHAND,1848.7,1645.7,1586.7333333333336,1.4506281955673332,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2387.2988214451602,3042405.5900000003,2.1043221617749372,0.8901931038557197,,0.0
1922,UTTARAKHAND,1860.0,1638.3000000000002,1679.0333333333335,1.4934270199653348,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2446.6814868092083,3047238.0000000005,2.2303242639625402,0.8808064468773849,,0.0
1923,UTTARAKHAND,1582.9,1175.1,1763.8666666666668,0.443908945568317,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,521.6374019373293,1860065.79,0.19705515195557502,0.7423715917469732,,0.0
1924,UTTARAKHAND,1927.1,1555.1,1790.0,1.7475687117446197,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2717.644103634058,2996833.2099999995,3.0539964022687496,0.8069638274767068,,0.0
1925,UTTARAKHAND,1535.0,1314.0,1681.6666666666667,0.2624873801997956,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,344.90841758253146,2016990.0,0.06889962476415205,0.8560260530552048,,0.0
1926,UTTARAKHAND,1381.2,1044.1,1614.4333333333334,-0.3200311324030963,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-334.1445053420728,1442110.92,0.10241992570720813,0.7559368610198605,,0.0
1927,UTTARAKHAND,1649.9,1195.8,1522.0333333333335,0.6976718866892128,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,834.2760421029606,1972950.42,0.48674606147648575,0.7247711938616207,,0.0
1928,UTTARAKHAND,1241.9,863.6,1424.3333333333333,-0.8476307995395257,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-732.0139584823344,1072504.84,0.7184779723280156,0.6953860963412022,,0.0
1929,UTTARAKHAND,1212.2,886.8,1368.0,-0.9601197450811768,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-851.4341899379875,1074978.96,0.9218299248947439,0.7315624424058534,,0.0
1930,UTTARAKHAND,1271.2,951.0,1241.7666666666669,-0.7366568566314327,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-700.5606706564924,1208911.2,0.5426633244221031,0.7481120142533668,,0.0
1931,UTTARAKHAND,1334.1,1016.6,1272.5,-0.4984226925045026,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-506.69650920007734,1356246.0599999998,0.24842518040343797,0.7620118374783612,,0.0
1932,UTTARAKHAND,1369.6,1205.0,1324.9666666666665,-0.3639662087762668,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-438.57928157540147,1650368.0,0.13247140113096903,0.8798189188097334,,0.0
1933,UTTARAKHAND,1595.8,1182.3,1433.1666666666667,0.4927677805005486,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,582.5993468857986,1886714.3399999999,0.24282008549943684,0.7408823114370077,,0.0
1934,UTTARAKHAND,1339.0,1168.6,1434.8,-0.4798639102434219,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-560.7689655104627,1564755.4,0.23026937235410685,0.8727408448637726,,0.0
1935,UTTARAKHAND,1137.2,912.0,1357.3333333333333,-1.2441827388732245,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-1134.6946578523807,1037126.4,1.5479906877100784,0.8019697432116625,,0.0
1936,UTTARAKHAND,1912.3,1547.5,1462.8333333333333,1.6915136143029892,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2617.617318133876,2959284.25,2.861218307372362,0.8092349484430532,,0.0
1937,UTTARAKHAND,1533.6,1222.7,1527.7,0.2571848709823437,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,314.4599417501117,1875132.72,0.06614405786220479,0.7972743818644081,,0.0
1938,UTTARAKHAND,1529.3,1259.9999999999998,1658.4,0.2408985926715998,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,303.5322267662157,1926917.9999999995,0.058032131951157355,0.8239063570005468,,0.0
1939,UTTARAKHAND,1142.6,951.5,1401.8333333333333,-1.223730203320197,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-1164.3792884591676,1087183.9,1.497515610518091,0.832749861432261,,0.0
1940,UTTARAKHAND,1223.7,913.7,1298.5333333333333,-0.916563419366396,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-837.463996275076,1118094.6900000002,0.8400885017206198,0.7466699293399532,,0.0
1941,UTTARAKHAND,1061.6,821.6000000000001,1142.6333333333334,-1.5305182366156087,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-1257.4737832033843,872210.56,2.3424860726129526,0.7739261419185558,,0.0
1942,UTTARAKHAND,1711.4,1352.1,1332.2333333333331,0.9306035415986916,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,1258.269048595591,2313983.94,0.8660229516360278,0.7900549211753247,,0.0
1943,UTTARAKHAND,1366.7,1189.9,1379.9,-0.3749499778695588,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-446.1529786669881,1626236.33,0.14058748590438264,0.8706372951588697,,0.0
1944,UTTARAKHAND,1198.9,885.5999999999999,1425.6666666666667,-1.0104935826469663,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-894.8931167921533,1061745.84,1.0210972805707013,0.7386771145326789,,0.0
1945,UTTARAKHAND,1648.0,1330.8,1404.5333333333335,0.6904756241798139,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,918.8849606584963,2193158.4,0.4767565875865036,0.8075242669446343,,0.0
1946,UTTARAKHAND,1526.7,1184.6,1457.8666666666668,0.2310510755534758,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,273.7031041006474,1808528.8199999998,0.05338459951441798,0.7759219180197686,,0.0
1947,UTTARAKHAND,1359.8,1134.9,1511.5,-0.4010837732984275,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-455.18997431638536,1543237.02,0.16086819320330437,0.834608024455008,,0.0
1948,UTTARAKHAND,1535.4,1187.9,1473.9666666666665,0.2640023828333535,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,313.60843056774064,1823901.6600000001,0.06969725814168853,0.7736746074399206,,0.0
1949,UTTARAKHAND,1412.1,1121.1,1435.7666666666669,-0.2029971789607732,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-227.58013733292282,1583105.3099999998,0.04120785466603218,0.7939239374412298,,0.0
1950,UTTARAKHAND,1584.1,1387.1,1510.533333333333,0.448453953468989,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,622.0504788568346,2197305.11,0.20111094838196614,0.8756391586665037,,0.0
1951,UTTARAKHAND,1174.3,882.0999999999999,1390.1666666666667,-1.1036662446107584,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-973.5439943711499,1035850.0299999998,1.2180791794932142,0.7511709039328033,,0.0
1952,UTTARAKHAND,1477.8,1175.9,1412.0666666666666,0.0458420036010605,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,53.90561203448704,1737745.02,0.002101489294159644,0.7957098335653686,,0.0
1953,UTTARAKHAND,1565.8,1263.9999999999998,1405.9666666666665,0.3791425829837296,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,479.2362248914341,1979171.1999999995,0.14374909823157428,0.8072550721212474,,0.0
1954,UTTARAKHAND,1862.9,1368.7,1635.5,1.5044107890586278,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2059.087046984544,2549751.23,2.263251822236003,0.7347146882027232,,0.0
1955,UTTARAKHAND,1666.9,1172.8,1698.5333333333335,0.7620594986154102,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,893.743379976153,1954940.32,0.5807346794299704,0.7035814943692993,,0.0
1956,UTTARAKHAND,1943.0,1222.3,1824.2666666666669,1.807790066428534,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2209.661798195597,2374928.9,3.2681049242776834,0.6290787409723173,,0.0
1957,UTTARAKHAND,1780.7,1240.3,1796.8666666666668,1.1930777478625434,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,1479.7743306739126,2208602.21,1.4234345124447587,0.6965238350282258,,0.0
1958,UTTARAKHAND,1499.0,1201.5,1740.9,0.1261371431796128,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,151.55377753030479,1801048.5,0.01591057888951414,0.8015343508903646,,0.0
1959,UTTARAKHAND,1743.0,1339.1999999999998,1674.2333333333331,1.0502887496497408,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,1406.5466935309328,2334225.5999999996,1.103106457640816,0.7683304603079146,,0.0
1960,UTTARAKHAND,1540.1,1209.0,1594.0333333333335,0.2818036637776545,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,340.70062950718426,1861980.9,0.07941330491850933,0.7850139550352968,,0.0
1961,UTTARAKHAND,1948.3,1409.3000000000002,1743.8,1.827863851323172,1,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,2576.0085256697466,2745739.1900000004,3.341086258973979,0.7233485565706076,,0.0
1962,UTTARAKHAND,1647.4,1292.8,1711.9333333333334,0.6882031202294778,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,889.7089938326689,2129758.72,0.4736235346935891,0.7847517252352086,,0.0
1963,UTTARAKHAND,1802.0,1422.5,1799.2333333333331,1.2737516380994849,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,1811.9117051965172,2563345.0,1.6224432355611211,0.7894006615460563,,0.0
1964,UTTARAKHAND,1769.6,1356.1,1739.6666666666667,1.1510364247813198,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,1560.9204956459478,2399754.5599999996,1.324884851173363,0.7663313699913462,,0.0
1965,UTTARAKHAND,1305.7,828.6,1625.7666666666669,-0.6059878794870908,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,-502.12155694300344,1081903.02,0.3672213100852608,0.6346021242658948,,0.0
1966,UTTARAKHAND,1465.8,1169.0,1513.7,0.0003919245943329,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,0.4581598507751601,1713520.2,1.5360488764300822e-07,0.7975167089813296,,0.0
1967,UTTARAKHAND,1556.2,1224.1,1442.5666666666666,0.3427825197783479,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,419.60008246067565,1904944.42,0.11749985586559346,0.7865955482161961,,0.0
1968,UTTARAKHAND,1478.6,1002.4,1500.2,0.0488720088681755,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,48.98930168945912,1482148.64,0.0023884732508110246,0.6779385859736333,,0.0
1969,UTTARAKHAND,1635.7,1299.7,1556.8333333333333,0.6438892931979182,0,UTTARAKHAND,0.0,,9.8,0.0,No Event,8,836.8629143693344,2125919.29,0.41459342189491466,0.7945833539488699,,0.0
